Sample_10_comp.tsv	## Virus	Name	Coverage
Sample_7_comp.tsv	374531598	Pseudomonas phage Bf7	6.23409613596272e-07
Sample_7_comp.tsv	167600442	Pseudomonas phage LUZ19	5.91195489458211e-07
Sample_7_comp.tsv	209901313	Ralstonia phage RSM3	5.60591481436001e-07
Sample_7_comp.tsv	9626372	Enterobacteria phage phiX174 sensu lato	5.31519847978048e-07
Sample_7_comp.tsv	508177721	Streptomyces phage Lika	5.0390646862517e-07
Sample_7_comp.tsv	167583555	Enterobacteria phage phiEco32	4.77680681539951e-07
Sample_7_comp.tsv	725948879	Staphylococcus phage Team1	4.52775128046863e-07
Sample_7_comp.tsv	9635478	Vibrio phage VfO4K68	4.29125603892698e-07
Sample_7_comp.tsv	389060322	Bacillus phage PBC1	4.06670916948411e-07
Sample_7_comp.tsv	431811043	Cronobacter phage ENT39118	3.8535275108456e-07
Sample_7_comp.tsv	526244578	Lactococcus phage phi7	3.65115535963183e-07
Sample_7_comp.tsv	371670910	Campylobacter phage CPX	3.45906322499234e-07
Sample_7_comp.tsv	29165635	Streptococcus phage DT1	3.27674663754575e-07
Sample_7_comp.tsv	422935839	Erwinia phage vB_EamP-S6	3.10372501036987e-07
Sample_7_comp.tsv	77020137	Bacillus phage Gamma	2.93954054985842e-07
Sample_7_comp.tsv	722120956	Shewanella sp. phage 1_40	2.78375721434796e-07
Sample_7_comp.tsv	215401171	Staphylococcus phage phiSauS-IPLA88	2.63595971850381e-07
Sample_7_comp.tsv	526003613	Salmonella phage FSL SP-004	2.49575258153408e-07
Sample_7_comp.tsv	327198269	Burkholderia phage KS14	2.36275921737976e-07
Sample_7_comp.tsv	149882900	Burkholderia phage BcepNY3	2.23662106510331e-07
Sample_7_comp.tsv	40549402	Pseudomonas aeruginosa phage PaP3	2.11699675777048e-07
Sample_7_comp.tsv	563398178	Mycobacterium phage Conspiracy	2.00356132818953e-07
Sample_7_comp.tsv	557745636	Streptococcus phage phiBHN167	1.89600544993849e-07
Sample_7_comp.tsv	9625355	Enterobacteria phage alpha3	1.79403471217508e-07
Sample_7_comp.tsv	157325217	Listeria phage B025	1.69736892678574e-07
Sample_7_comp.tsv	422937620	Vibrio phage pVp-1	1.60574146648901e-07
Sample_7_comp.tsv	431808936	Yersinia phage phiR1-RT	1.51889863256549e-07
Sample_7_comp.tsv	157310906	Corynebacterium phage P1201	1.43659905094114e-07
Sample_7_comp.tsv	508180091	Mycobacterium phage Phrux	1.35861309540326e-07
Sample_7_comp.tsv	168983473	Lactococcus phage asccphi28	1.28472233677849e-07
Sample_7_comp.tsv	422935057	Clostridium phage phiCP13O	1.21471901695107e-07
Sample_7_comp.tsv	557307628	Cyanophage PP	1.1484055466456e-07
Sample_7_comp.tsv	38707890	Burkholderia phage phi1026b	1.08559402594351e-07
Sample_7_comp.tsv	9634626	Streptococcus phage 7201	1.02610578654502e-07
Sample_7_comp.tsv	460042888	Vibrio phage VvAW1	9.69770954829904e-08
Sample_7_comp.tsv	46401626	Enterobacteria phage P1	9.16428034809382e-08
Sample_7_comp.tsv	327198314	Streptococcus phage Dp-1	8.65923510099921e-08
Sample_7_comp.tsv	565323637	Bacillus phage phiAGATE	8.18111464085772e-08
Sample_7_comp.tsv	509141026	Mycobacterium phage WIVsmall	7.72853217472204e-08
Sample_7_comp.tsv	526244695	Mycobacterium phage Mindy	7.30016982464943e-08
Sample_7_comp.tsv	399498791	Salmonella phage vB_SemP_Emek	6.89477532843468e-08
Sample_7_comp.tsv	682122904	Pseudomonas phage MP48	6.51115889226805e-08
Sample_7_comp.tsv	89885981	Sodalis phage phiSG1	6.14819018860074e-08
Sample_7_comp.tsv	109522776	Mycobacterium phage PBI1	5.80479549278522e-08
Sample_7_comp.tsv	9964607	Roseophage SIO1	5.47995495233087e-08
Sample_7_comp.tsv	66394670	Staphylococcus phage X2	5.17269998287746e-08
Sample_7_comp.tsv	195546641	Mycobacterium phage Phrann	4.8821107852402e-08
Sample_7_comp.tsv	526118413	Bacillus phage phiNIT1 DNA	4.60731397812127e-08
Sample_7_comp.tsv	338827012	Mycobacterium phage Faith1	4.34748034131416e-08
Sample_7_comp.tsv	194100514	Mycobacterium phage Nigel	4.10182266444855e-08
Sample_7_comp.tsv	203458877	Mycobacterium phage ScottMcG	3.8695936965367e-08
Sample_7_comp.tsv	45597171	Spiroplasma phage SVTS2	3.65008419178577e-08
Sample_7_comp.tsv	428782918	Escherichia phage ADB-2	3.44262104733644e-08
Sample_7_comp.tsv	18071213	Sinorhizobium phage PBC5	3.24656552877551e-08
Sample_7_comp.tsv	372217768	Cyanophage NATL1A-7	3.06131157944993e-08
Sample_7_comp.tsv	298103485	Streptomyces phage phiSASD1	2.88628420978213e-08
Sample_7_comp.tsv	526177357	Cellulophaga phage phi18:3	2.72093796295155e-08
Sample_7_comp.tsv	314121562	Enterobacteria phage vB_EcoM-VR7	2.56475545346571e-08
Sample_7_comp.tsv	422936709	Clostridium phage phi24R	2.41724597529569e-08
Sample_7_comp.tsv	408905842	Propionibacterium phage ATCC29399B_T	2.2779441763964e-08
Sample_7_comp.tsv	375267221	Salmonella phage SE2	2.1464087965714e-08
Sample_7_comp.tsv	157325422	Listeria phage A006	2.02222146577512e-08
Sample_7_comp.tsv	77020191	Bacillus phage Aurora	1.90498556007367e-08
Sample_7_comp.tsv	109521758	Mycobacterium phage Qyrzula	1.79432511260754e-08
Sample_7_comp.tsv	526003444	Salmonella phage FSL SP-058	1.68988377701694e-08
Sample_7_comp.tsv	371496268	Shigella phage EP23	1.59132384090295e-08
Sample_7_comp.tsv	422936732	Enterobacter phage Enc34	1.49832528700516e-08
Sample_7_comp.tsv	564292481	Pseudomonas phage PPpW-3 DNA	1.4105848998794e-08
Sample_7_comp.tsv	408905835	Propionibacterium phage P100_1	1.32781541595828e-08
Sample_7_comp.tsv	212671382	Kluyvera phage Kvp1	1.24974471497108e-08
Sample_7_comp.tsv	194186868	Bacillus phage phi29	1.1761150507905e-08
Sample_7_comp.tsv	148724443	Cyanophage Syn5	1.10668231986001e-08
Sample_7_comp.tsv	13095680	Lactococcus prophage bIL285	1.04121536543866e-08
Sample_7_comp.tsv	472437676	Mycobacterium phage First	9.79495315979165e-09
Sample_7_comp.tsv	509142176	Rhodococcus phage E3	9.2131495603138e-09
Sample_7_comp.tsv	525972436	Salmonella phage FSL SP-088	8.66478128135509e-09
Sample_7_comp.tsv	330858444	Shigella phage Shfl1	8.14799164239166e-09
Sample_7_comp.tsv	538397808	Staphylococcus phage JS01	7.66102345238708e-09
Sample_7_comp.tsv	15320570	Myxococcus phage Mx8	7.20221387308911e-09
Sample_7_comp.tsv	422935424	Clostridium phage phiCP34O	6.76998953745877e-09
Sample_7_comp.tsv	169936017	Enterobacteria phage Fels-2	6.36286191106241e-09
Sample_7_comp.tsv	208429855	Clostridium phage 39-O	5.97942288481378e-09
Sample_7_comp.tsv	543170620	Mycobacterium phage Makemake	5.61834058798512e-09
Sample_7_comp.tsv	422936540	Vibrio phage vB_VchM-138	5.2783554109152e-09
Sample_7_comp.tsv	207270774	Listeria phage P40	4.95827622732833e-09
Sample_7_comp.tsv	109392287	Mycobacterium phage Halo	4.65697680664372e-09
Sample_7_comp.tsv	269838908	Morganella phage MmP1	4.37339240709865e-09
Sample_7_comp.tsv	41179287	Lactobacillus prophage Lj928	4.1065165409341e-09
Sample_7_comp.tsv	472341456	Cyanophage KBS-S-2A	3.8553979032972e-09
Sample_7_comp.tsv	510953439	Escherichia phage Lw1	3.61913745690315e-09
Sample_7_comp.tsv	508180468	Mycobacterium phage Newman	3.39688566486982e-09
Sample_7_comp.tsv	189043152	Mycobacterium phage Brocalys	3.18783986449246e-09
Sample_7_comp.tsv	414086915	Cronobacter phage vB_CsaM_GAP32	2.9912417750645e-09
Sample_7_comp.tsv	530787156	Bacillus phage Troll	2.80637513317346e-09
Sample_7_comp.tsv	514051256	Halorubrum phage CGphi46	2.63256344921008e-09
Sample_7_comp.tsv	514050968	Vibrio phage pYD38-A	2.46916787912313e-09
Sample_7_comp.tsv	374531645	Pseudomonas phage vB_PaeS_PMG1	2.31558520573457e-09
Sample_7_comp.tsv	302393080	Mycobacterium phage Xeno	2.17124592419816e-09
Sample_7_comp.tsv	89155211	Pseudomonas phage M6	2.03561242644152e-09
Sample_7_comp.tsv	31880044	Enterobacteria phage SP6	1.90817727967673e-09
Sample_7_comp.tsv	157265294	Thermus phage P23-45	1.78846159429838e-09
Sample_7_comp.tsv	481018805	Vibrio phage helene 12B3	1.67601347671152e-09
Sample_7_comp.tsv	563397452	Enterobacteria phage 4MG	1.57040656284469e-09
Sample_7_comp.tsv	28876145	Streptococcus prophage 315.1	1.47123862830703e-09
Sample_7_comp.tsv	726646933	Enterobacteria phage phi92	1.378130271342e-09
Sample_7_comp.tsv	561133064	Staphylococcus phage S25-4 DNA	1.29072366491585e-09
Sample_7_comp.tsv	238694878	Enterobacteria phage JSE	1.20868137445519e-09
Sample_7_comp.tsv	530546800	Mycobacterium phage Wanda	1.13168523791675e-09
Sample_7_comp.tsv	526177061	Cellulophaga phage phi18:1	1.05943530503283e-09
Sample_7_comp.tsv	310722194	Aeromonas phage phiAS4	9.91648832729472e-10
Sample_7_comp.tsv	448244985	Pseudomonas phage JBD5	9.28059333860165e-10
Sample_7_comp.tsv	725950579	Ralstonia phage RS603 DNA	8.68415676537413e-10
Sample_7_comp.tsv	431810287	Enterobacteria phage Hgal1	8.12481231477259e-10
Sample_7_comp.tsv	448260543	Klebsiella phage KP27	7.60033064898411e-10
Sample_7_comp.tsv	508179825	Mycobacterium phage Severus	7.10861174638321e-10
Sample_7_comp.tsv	744692776	Staphylococcus phage phiBU01	6.64767767263562e-10
Sample_7_comp.tsv	525972353	Salmonella phage FSL SP-030	6.21566574061431e-10
Sample_7_comp.tsv	414089985	Streptomyces phage R4	5.81082203904125e-10
Sample_7_comp.tsv	9910036	Mycoplasma phage P1	5.43149531076335e-10
Sample_7_comp.tsv	422934690	Erwinia phage vB_EamM-Y2	5.07613116251835e-10
Sample_7_comp.tsv	9630525	Methanobacterium phage psiM2	4.7432665889496e-10
Sample_7_comp.tsv	509139878	Staphylococcus phage StauST398-2	4.43152479448792e-10
Sample_7_comp.tsv	221328618	Salmonella phage epsilon34	4.13961029753772e-10
Sample_7_comp.tsv	414087577	Enterobacteria phage vB_EcoP_ACG-C91	3.86630430218413e-10
Sample_7_comp.tsv	408905858	Bacillus phage B4	3.61046032337973e-10
Sample_7_comp.tsv	23455719	Lactococcus phage r1t	3.37100005227659e-10
Sample_7_comp.tsv	194097521	Lactococcus phage bIBB29	3.1469094490413e-10
Sample_7_comp.tsv	431809796	Lactobacillus phage ATCC 8014-B1	2.93723505113107e-10
Sample_7_comp.tsv	239590011	Mycobacterium phage Angel	2.7410804856181e-10
Sample_7_comp.tsv	725950134	Escherichia phage ECML-117	2.55760317472884e-10
Sample_7_comp.tsv	399498678	Streptococcus phage YMC-2011	2.3860112243163e-10
Sample_7_comp.tsv	13095658	Lactococcus prophage bIL311	2.22556048550819e-10
Sample_7_comp.tsv	327198628	Ralstonia phage PE226	2.07555178027258e-10
Sample_7_comp.tsv	195661200	Lactobacillus phage Lrm1	1.9353282821172e-10
Sample_7_comp.tsv	22091104	Natrialba phage PhiCh1	1.80427304359015e-10
Sample_7_comp.tsv	206599795	Mycobacterium phage Troll4	1.68180666267842e-10
Sample_7_comp.tsv	12657854	Mycobacterium phage Bxb1	1.56738508060896e-10
Sample_7_comp.tsv	431810934	Erwinia phage ENT90	1.46049750394459e-10
Sample_7_comp.tsv	414088509	Caulobacter phage CcrMagneto	1.36066444423587e-10
Sample_7_comp.tsv	429315958	Pseudomonas phage vB_PaeP_p2-10_Or1	1.26743586884015e-10
Sample_7_comp.tsv	428782787	Enterobacteria phage HK630	1.18038945685203e-10
Sample_7_comp.tsv	338826915	Bdellovibrio phage phi1402	1.09912895440582e-10
Sample_7_comp.tsv	399528370	Weissella phage phiYS61	1.02328262391095e-10
Sample_7_comp.tsv	255252682	Salmonella phage c341	9.52501782066695e-11
Sample_7_comp.tsv	392972768	Enterococcus phage BC-611	8.86459421773942e-11
Sample_7_comp.tsv	431810292	Pseudomonas phage AF	8.24848913318804e-11
Sample_7_comp.tsv	58532811	Synechococcus phage S-PM2	7.67382780447684e-11
Sample_7_comp.tsv	564292548	Bacillus phage vB_BanS-Tsamsa	7.13791547185294e-11
Sample_7_comp.tsv	9635581	Bacteriophage D3	6.63822651467554e-11
Sample_7_comp.tsv	418486896	Pseudomonas phage JG024	6.17239421870411e-11
Sample_7_comp.tsv	326804500	Salmonella phage Vi01	5.73820113914109e-11
Sample_7_comp.tsv	9630386	Mycobacterium phage D29	5.33357002610771e-11
Sample_7_comp.tsv	399528315	Marinomonas phage P12026	4.95655528101877e-11
Sample_7_comp.tsv	543171167	Mycobacterium phage Bane1	4.60533491401744e-11
Sample_7_comp.tsv	30043925	Staphylococcus prophage phiN315	4.27820297423938e-11
Sample_7_comp.tsv	20065797	Mycobacterium phage Bactobuster	3.97356242620041e-11
Sample_7_comp.tsv	47073736	Staphylococcus phage phiSLT	3.68991844704858e-11
Sample_7_comp.tsv	242346741	Enterobacteria phage St-1	3.4258721207928e-11
Sample_7_comp.tsv	45429984	Gokushovirinae GAIR4	3.18011450692015e-11
Sample_7_comp.tsv	682123018	Escherichia phage bV_EcoS_AHS24	2.95142106204663e-11
Sample_7_comp.tsv	509141608	Burkholderia phage ST79	2.73864639441403e-11
Sample_7_comp.tsv	422936813	Bdellovibrio phage phi1422	2.54071933215269e-11
Sample_7_comp.tsv	571797847	Lactobacillus phage phiJB	2.35663828727857e-11
Sample_7_comp.tsv	408905840	Propionibacterium phage P104A	2.18546689838686e-11
Sample_7_comp.tsv	428782254	Enterobacterial phage mEp234	2.02632993594567e-11
Sample_7_comp.tsv	22855209	Pseudomonas phage phi12 segment L	1.87840945498468e-11
Sample_7_comp.tsv	508180789	Mycobacterium phage Phaux	1.7409411808181e-11
Sample_7_comp.tsv	422935762	Helicobacter phage 1961P	1.61321111424047e-11
Sample_7_comp.tsv	557307926	Lactobacillus phage J-1	1.49455234339086e-11
Sample_7_comp.tsv	423262377	Salmonella phage SPN3UB	1.38434205019726e-11
Sample_7_comp.tsv	371496326	Vibrio phage SIO-2	1.28199869999105e-11
Sample_7_comp.tsv	472340220	Cyanophage MED4-213	1.1869794035231e-11
Sample_7_comp.tsv	9625557	Acholeplasma phage MV-L1	1.0987774412201e-11
Sample_7_comp.tsv	573007028	Listeria phage LP-030-2	1.01691994009419e-11
Sample_7_comp.tsv	526176726	Cellulophaga phage phi4:1	9.40965694262021e-12
Sample_7_comp.tsv	712915757	Acinetobacter phage vB_AbaM_Acibel004	8.7050312054349e-12
Sample_7_comp.tsv	209427726	Enterobacteria phage YYZ-2008	8.05148341096058e-12
Sample_7_comp.tsv	563398265	Pseudomonas phage CHA_P1	7.44543385500001e-12
Sample_7_comp.tsv	472341954	Synechococcus phage S-RIM2 R1_1999	6.88354505144283e-12
Sample_7_comp.tsv	203457352	Mycobacterium phage Rizal	6.36270593173176e-12
Sample_7_comp.tsv	431810092	Yersinia phage phiR201	5.88001703641703e-12
Sample_7_comp.tsv	66396113	Staphylococcus phage 55	5.43277663894546e-12
Sample_7_comp.tsv	431810441	Erwinia amylovora phage phiEa100	5.01846774529356e-12
Sample_7_comp.tsv	157786393	Mycobacterium phage U2	4.63474591632573e-12
Sample_7_comp.tsv	326783979	Prochlorococcus phage Syn1	4.27942786284812e-12
Sample_7_comp.tsv	682123813	Escherichia phage vB_EcoP_PhAPEC7	3.95048076624668e-12
Sample_7_comp.tsv	514051665	Mycobacterium phage BTCU-1	3.64601228035255e-12
Sample_7_comp.tsv	338827142	Pantoea phage LIMEzero	3.36426117277886e-12
Sample_7_comp.tsv	17736952	Pseudomonas phage phi8 segment L	3.10358856642767e-12
Sample_7_comp.tsv	392972710	Bacillus phage BtCS33	2.8624697441824e-12
Sample_7_comp.tsv	530786827	Myobacteriophage Goku	2.63948648198701e-12
Sample_7_comp.tsv	509140844	Shigella phage pSf-1	2.4333198775756e-12
Sample_7_comp.tsv	32128412	Xanthomonas phage Xp10	2.24274364406116e-12
Sample_7_comp.tsv	543171015	Mycobacterium phage Quink	2.06661783942707e-12
Sample_7_comp.tsv	472339781	Psychrobacter phage pOW20-A	1.90388300469482e-12
Sample_7_comp.tsv	26114633	Vibrio phage VSK	1.75355468517262e-12
Sample_7_comp.tsv	190151415	Streptococcus phage PH15	1.61471831072707e-12
Sample_7_comp.tsv	526177323	Cellulophaga phage phi48:2	1.48652441246913e-12
Sample_7_comp.tsv	422934269	Enterobacteria phage IME10	1.3681841546114e-12
Sample_7_comp.tsv	526178634	Cellulophaga phage phi14:2	1.25896516154023e-12
Sample_7_comp.tsv	374531244	Pseudomonas phage phi297	1.15818762135825e-12
Sample_7_comp.tsv	158079296	Enterococcus phage phiEF24C	1.06522064829456e-12
Sample_7_comp.tsv	408905830	Enterobacteria phage NJ01	9.79478887454706e-13
Sample_7_comp.tsv	428783345	Enterobacteria phage HK542	9.0041934639502e-13
Sample_7_comp.tsv	170783609	Enterobacteria phage Min27	8.275384389584e-13
Sample_7_comp.tsv	543170817	Mycobacterium phage Adawi	7.6036922770578e-13
Sample_7_comp.tsv	514051046	Synechococcus phage S-IOM18	6.98478852121293e-13
Sample_7_comp.tsv	530786971	Mycobacterium phage LittleCherry	6.41466130563287e-13
Sample_7_comp.tsv	325170966	Vibrio phage ICP1	5.88959324680337e-13
Sample_7_comp.tsv	418488227	Pseudomonas phage JG004	5.40614055713988e-13
Sample_7_comp.tsv	399498862	Staphylococcus phage SpaA1	4.96111362770664e-13
Sample_7_comp.tsv	563398672	Mycobacterium phage Artemis2UCLA	4.55155893766357e-13
Sample_7_comp.tsv	713322580	Enterobacteria phage GEC-3S	4.17474220331698e-13
Sample_7_comp.tsv	21716072	Lactococcus phage ul36	3.82813268513791e-13
Sample_7_comp.tsv	165970234	Salmonella phage BPS15Q2	3.50938857626994e-13
Sample_7_comp.tsv	29565743	Staphylococcus phage phiP68	3.21634340089308e-13
Sample_7_comp.tsv	189427193	Salmonella phage phiSG-JL2	2.94699335536251e-13
Sample_7_comp.tsv	418487912	Staphylococcus phage GH15	2.69948552931526e-13
Sample_7_comp.tsv	338826807	Enterobacteria phage K30	2.47210694795207e-13
Sample_7_comp.tsv	351518443	Salmonella phage SFP10	2.26327438046975e-13
Sample_7_comp.tsv	194303197	Mycobacterium phage Phaedrus	2.07152486315684e-13
Sample_7_comp.tsv	472437437	Bacillus cereus bacteriophage vB_BceM_Bc431v3	1.89550688898436e-13
Sample_7_comp.tsv	448259945	Dickeya phage vB_DsoM_LIMEstone1	1.73397221863842e-13
Sample_7_comp.tsv	514361131	Stenotrophomonas phage phiSMA7 proviral	1.58576827086276e-13
Sample_7_comp.tsv	326784214	Synechococcus phage S-SSM5	1.44983105272007e-13
Sample_7_comp.tsv	119443652	Staphylococcus phage phiPVL108	1.32517859295021e-13
Sample_7_comp.tsv	725915949	Staphylococcus phage phiSa119	1.21090484401305e-13
Sample_7_comp.tsv	682123897	Vibrio phage ICP2_2013_A_Haiti	1.10617402066159e-13
Sample_7_comp.tsv	24371534	Enterobacteria phage ST64T	1.01021534500758e-13
Sample_7_comp.tsv	525972254	Mannheimia phage vB_MhS_1152AP2	9.22318170024983e-14
Sample_7_comp.tsv	695227992	Vibrio phage eugene 12A10	8.41827455294012e-14
Sample_7_comp.tsv	9627909	Lactococcus phage bIL67	7.68139570528673e-14
Sample_7_comp.tsv	428783279	Enterobacteria phage HK106	7.00698404059842e-14
Sample_7_comp.tsv	363542401	Stenotrophomonas phage phiSHP2	6.38991754971293e-14
Sample_7_comp.tsv	423262327	Deep-sea thermophilic phage D6E	5.82547989013855e-14
Sample_7_comp.tsv	157102936	Staphylococcus phage tp310-1	5.30932939759006e-14
Sample_7_comp.tsv	563398109	Arthrobacter phage vB_ArS-ArV2	4.83747037703327e-14
Sample_7_comp.tsv	428765613	Enterobacteria phage mEpX2	4.40622651204664e-14
Sample_7_comp.tsv	472343184	Prochlorococcus phage P-SSP3	4.01221624224495e-14
Sample_7_comp.tsv	62362363	Listonella phage phiHSIC	3.65232996873639e-14
Sample_7_comp.tsv	197085614	Iodobacteriophage phiPLPE	3.32370895714397e-14
Sample_7_comp.tsv	571798128	Bacillus phage Page	3.02372581665719e-14
Sample_7_comp.tsv	509140090	Staphylococcus phage StauST398-1	2.74996644192857e-14
Sample_7_comp.tsv	84662653	Xanthomonas phage OP2	2.50021331242955e-14
Sample_7_comp.tsv	19718349	Propionibacterium phage B5	2.27243005116532e-14
Sample_7_comp.tsv	31543997	Bacteriophage Aaphi23	2.06474715145075e-14
Sample_7_comp.tsv	84662593	Xanthomonas phage OP1	1.87544878680085e-14
Sample_7_comp.tsv	401723014	Burkholderia phage DC1	1.70296062491718e-14
Sample_7_comp.tsv	472339381	Synechococcus phage S-CAM1	1.54583857228327e-14
Sample_7_comp.tsv	151266287	Actinomyces phage Av-1	1.40275838104344e-14
Sample_7_comp.tsv	414087713	Caulobacter phage phiCbK	1.27250605465295e-14
Sample_7_comp.tsv	89888607	Enterobacteria phage ID2 Moscow_ID_2001	1.15396899327682e-14
Sample_7_comp.tsv	543171678	Klebsiella phage 0507-KN2-1 DNA	1.04612782409963e-14
Sample_7_comp.tsv	9630761	Vibrio phage fs2	9.48048865609952e-15
Sample_7_comp.tsv	318065792	Mycobacterium phage Wee	8.58877178557982e-15
Sample_7_comp.tsv	526176928	Cellulophaga phage phi19:3	7.77830159672078e-15
Sample_7_comp.tsv	46358648	Enterobacteria phage ST104	7.04191637374282e-15
Sample_7_comp.tsv	563399082	Mycobacterium phage Bernardo	6.37306431672521e-15
Sample_7_comp.tsv	418489849	Riemerella phage RAP44	5.76575343141975e-15
Sample_7_comp.tsv	47777280	Burkholderia phage Bcep1	5.21450538453508e-15
Sample_7_comp.tsv	422935575	Staphylococcus phage SA11	4.71431302275619e-15
Sample_7_comp.tsv	48696391	Staphylococcus phage K	4.26060127579821e-15
Sample_7_comp.tsv	223869191	Pseudomonas phage phi2954 segment S	3.84919118428714e-15
Sample_7_comp.tsv	192823996	Mycobacterium phage KBG	3.4762668123152e-15
Sample_7_comp.tsv	66391451	Enterobacteria phage RB43	3.13834482223239e-15
Sample_7_comp.tsv	255033713	Burkholderia phage KS9	2.83224650569799e-15
Sample_7_comp.tsv	428782446	Enterobacteria phage vB_EcoS_Rogue1	2.55507208031082e-15
Sample_7_comp.tsv	291084859	Mycobacterium phage Ardmore	2.30417707534507e-15
Sample_7_comp.tsv	557307672	Salmonella phage SETP13	2.07715064331139e-15
Sample_7_comp.tsv	431809857	Burkholderia phage BcepMigl	1.87179564631211e-15
Sample_7_comp.tsv	22855198	Pseudomonas phage phi-13 segment M	1.68611037752793e-15
Sample_7_comp.tsv	428782193	Enterobacteria phage HK446	1.51827178872238e-15
Sample_7_comp.tsv	414088861	Caulobacter phage CcrRogue	1.36662010443598e-15
Sample_7_comp.tsv	219681191	Salmonella enterica bacteriophage SE1	1.22964471261757e-15
Sample_7_comp.tsv	509139354	Salmonella phage L13	1.10597122985416e-15
Sample_7_comp.tsv	124300942	Geobacillus phage GBSV1	9.94349647159883e-16
Sample_7_comp.tsv	530545570	Mycobacterium phage Catdawg	8.93643469511505e-16
Sample_7_comp.tsv	712915603	Aeromonas phage pAh6-C	8.02819769012877e-16
Sample_7_comp.tsv	389060148	Halocynthia phage JM-2012	7.20940077770944e-16
Sample_7_comp.tsv	514050763	Synechococcus phage S-CAM8 strain S-CAM8 06008BI06	6.47152052306683e-16
Sample_7_comp.tsv	408905838	Salmonella phage SSU5	5.80681846637851e-16
Sample_7_comp.tsv	9632893	Streptococcus phage Sfi19	5.20827136087273e-16
Sample_7_comp.tsv	312281391	Prochlorococcus phage P-SSM4	4.66950738418818e-16
Sample_7_comp.tsv	195546530	Rhizobium phage 16-3	4.18474783109626e-16
Sample_7_comp.tsv	326633040	Salmonella phage Vi06	3.74875383456095e-16
Sample_7_comp.tsv	563399740	Mycobacterium phage Catalina	3.35677769805562e-16
Sample_7_comp.tsv	45686283	Enterobacteria phage T1	3.00451845526774e-16
Sample_7_comp.tsv	526177667	Cellulophaga phage phi17:2	2.68808130400117e-16
Sample_7_comp.tsv	148747799	Phormidium phage Pf-WMP3	2.40394058941447e-16
Sample_7_comp.tsv	158518661	Aeromonas phage phiO18P	2.14890603788645e-16
Sample_7_comp.tsv	327197643	Brochothrix phage A9	1.92009196693497e-16
Sample_7_comp.tsv	189490161	Pseudomonas phage 201phi2-1	1.71488921888218e-16
Sample_7_comp.tsv	389060400	Xanthomonas phage vB_XveM_DIBBI	1.53093958649583e-16
Sample_7_comp.tsv	428781805	Enterobacteria phage M	1.36611251777168e-16
Sample_7_comp.tsv	372217834	Cyanophage NATL2A-133	1.21848390447474e-16
Sample_7_comp.tsv	126010934	Burkholderia ambifaria phage BcepF1	1.08631677513874e-16
Sample_7_comp.tsv	17975161	Burkholderia phage phiE125	9.68043728036866e-17
Sample_7_comp.tsv	162290107	Staphylococcus phage phiMR11	8.62250953277078e-17
Sample_7_comp.tsv	116221992	Stx2-converting phage 86	7.6766370573242e-17
Sample_7_comp.tsv	472342352	Vibrio phage PWH3a-P1	6.83133102071903e-17
Sample_7_comp.tsv	20330569	Pseudomonas phage phi-6 segment M	6.07624125787468e-17
Sample_7_comp.tsv	326781756	Synechococcus phage S-SM2	5.40204733888328e-17
Sample_7_comp.tsv	332672312	Campylobacter phage NCTC12673	4.80035967920833e-17
Sample_7_comp.tsv	423261416	Aeromonas phage CC2	4.26362980231127e-17
Sample_7_comp.tsv	189427122	Staphylococcus phage phiMR25	3.78506893975406e-17
Sample_7_comp.tsv	472438181	Leuconostoc phage P793	3.35857422350821e-17
Sample_7_comp.tsv	326424956	Pseudomonas phage phi15	2.97866178917358e-17
Sample_7_comp.tsv	372199367	Escherichia phage vB_EcoM_CBA120	2.64040616752026e-17
Sample_7_comp.tsv	448244686	Pseudomonas phage JBD88a	2.33938539562894e-17
Sample_7_comp.tsv	109302896	Pasteurella phage F108	2.07163132830075e-17
Sample_7_comp.tsv	9630710	Mycoplasma phage MAV1	1.83358467569254e-17
Sample_7_comp.tsv	9634119	Bacteriophage HK022	1.62205433463307e-17
Sample_7_comp.tsv	725949470	Bacillus phage CP-51	1.43418061909422e-17
Sample_7_comp.tsv	9626133	Xanthomonas phage Cf1c	1.26740203010628e-17
Sample_7_comp.tsv	225626377	Enterococcus phage EFAP-1	1.11942523727787e-17
Sample_7_comp.tsv	418489035	Haemophilus phage SuMu	9.88197973244753e-18
Sample_7_comp.tsv	9627425	Enterobacteria phage T7	8.71884569050306e-18
Sample_7_comp.tsv	448260223	Cronobacter sakazakii phage vB_CskP_GAP227	7.68843882853506e-18
Sample_7_comp.tsv	85701379	Bacillus phage WBeta	6.77609396657768e-18
Sample_7_comp.tsv	70727678	Stenotrophomonas phage phiSMA9	5.96871276125993e-18
Sample_7_comp.tsv	20065963	Clostridium phage phi3626	5.25460207153966e-18
Sample_7_comp.tsv	66395588	Staphylococcus phage 3A	4.62332839861596e-18
Sample_7_comp.tsv	48696638	Vibrio phage VP2	4.06558686164282e-18
Sample_7_comp.tsv	525972083	Vibrio phage vpms1	3.57308331229048e-18
Sample_7_comp.tsv	197261329	Pseudomonas phage LBL3	3.13842832016152e-18
Sample_7_comp.tsv	119952179	Enterobacteria phage N4	2.75504187861719e-18
Sample_7_comp.tsv	9626425	Enterobacteria phage GA	2.41706778767137e-18
Sample_7_comp.tsv	238801731	Enterobacteria phage WV8	2.11929676815312e-18
Sample_7_comp.tsv	41189515	Staphylococcus phage 77	1.85709745013986e-18
