label,attr
GOV_Station137_SUR_ALL_assembly_NODE_1315_length_11513_cov_2.693227,ocean
EV_3300001353_JGI20159J14440_10003251,other
EV_2061766007_rumenHiSeq_NODE_65749_len_44500_cov_12_846472,other
GOV_Station31_SUR_ALL_assembly_NODE_1170_length_29739_cov_4.360565,ocean
GOV_Station70_SUR_ALL_assembly_NODE_1336_length_18331_cov_7.212136,ocean
GOV_Station194_SUR_ALL_assembly_NODE_3150_length_14473_cov_24.996324,ocean
1_BU_ALM_S14_2591,agsoil
SPRUCE_viral_seq_4397,peat
GOV_Station138_MES_COMBINED_FINAL_NODE_2598_length_27634_cov_3.897204,ocean
GOV_Station158_DCM_ALL_assembly_NODE_4552_length_17723_cov_15.664308,ocean
GOV_Station137_DCM_ALL_assembly_NODE_623_length_17240_cov_6.070643,ocean
GOV_Station64_MES_COMBINED_FINAL_NODE_5085_length_12784_cov_3.269542,ocean
GOV_Station64_MES_COMBINED_FINAL_NODE_1441_length_32448_cov_12.409996,ocean
GOV_Station72_MES_ALL_assembly_NODE_1628_length_15848_cov_28.051668,ocean
EV_3300000228_TB_PC08_66DRAFT_10001037,other
GOV_Station180_ZZZ_ALL_assembly_NODE_5355_length_14047_cov_13.512793,ocean
GOV_Station122_DCM_ALL_assembly_NODE_1766_length_13554_cov_14.082080,ocean
GOV_Station206_MES_ALL_assembly_NODE_9661_length_10638_cov_3.247283,ocean
GOV_Station189_DCM_ALL_assembly_NODE_7589_length_10064_cov_4.602258,ocean
GOV_Station109_DCM_ALL_assembly_NODE_223_length_35665_cov_67.693401,ocean
GOV_Station70_SUR_ALL_assembly_NODE_698_length_28954_cov_3.909339,ocean
GOV_Station39_SUR_ALL_assembly_NODE_567_length_15574_cov_2.998260,ocean
GOV_Station68_SUR_ALL_assembly_NODE_1937_length_15536_cov_3.879594,ocean
GOV_Station56_SUR_ALL_assembly_NODE_1914_length_12501_cov_8.883095,ocean
SPRUCE_viral_seq_119,peat
GOV_Station173_SUR_ALL_assembly_NODE_2455_length_13621_cov_26.587277,ocean
EV_3300003785_Ga0007851_100020,other
GOV_Station111_MES_COMBINED_FINAL_NODE_5573_length_11343_cov_4.167612,ocean
GOV_Station68_SUR_ALL_assembly_NODE_3065_length_11274_cov_7.460915,ocean
2_RHIZ_ALM_S17_4147,agsoil
GOV_Station85_MES_COMBINED_FINAL_NODE_1100_length_30123_cov_4.705966,ocean
roux2019_F_Sur_2017_B_NODE_1013_length_27604_cov_3_246101,peat
roux2015_vdm_Clostridia_gi_545040821_Uncultured_Viruses,other
GOV_Station188_SUR_ALL_assembly_NODE_4019_length_16506_cov_20.660446,ocean
roux2019_F_Sur_2017_B_NODE_1869_length_16461_cov_9_677685,peat
EV_3300001589_JGI24005J15628_10000952,other
GOV_Station56_SUR_ALL_assembly_NODE_1744_length_13377_cov_5.118676,ocean
GOV_Station22_SUR_ALL_assembly_NODE_2611_length_12539_cov_25.853813,ocean
GOV_Station70_SUR_ALL_assembly_NODE_2536_length_11702_cov_6.473341,ocean
EV_3300003806_Ga0007864_1000062,other
GOV_7030.1.59052.GGACC_Malaspina_NODE_1368_length_10161_cov_3.467176,ocean
tomato_rhizo_GH_2132,natsoil
GOV_Station175_SUR_ALL_assembly_NODE_5814_length_17734_cov_66.162622,ocean
emerson2018_QGNH01001740.1_Viral_metagenome_Bog_ctg_3899378_cat2__whole_genome_shotgun_sequence,peat
GOV_Station189_MES_ALL_assembly_NODE_9002_length_11362_cov_4.232334,ocean
GOV_Station201_MES_ALL_assembly_NODE_780_length_46780_cov_3.049674,ocean
GOV_Station189_MES_ALL_assembly_NODE_2890_length_24409_cov_9.143057,ocean
GOV_Station82_SUR_COMBINED_FINAL_NODE_4405_length_10229_cov_11.008060,ocean
EV_3300002231_KVRMV2_100016133,other
roux2019_F_Sur_2017_C_NODE_356_length_34193_cov_134_466948,peat
1_RHIZ_ALM_S16_3140,agsoil
GOV_Station32_SUR_ALL_assembly_NODE_1608_length_13371_cov_3.454115,ocean
GOV_Station34_SUR_ALL_assembly_NODE_389_length_35593_cov_2.931285,ocean
GOV_Station180_SUR_ALL_assembly_NODE_9077_length_13876_cov_51.150062,ocean
GOV_Station68_MES_DO_NOT_POOL_NODE_4665_length_12300_cov_8.490159,ocean
roux2019_B_Sur_2017_NODE_3145_length_10232_cov_1_854099,peat
RR_6_8_frac_1986,agsoil
GOV_Station25_DCM_ALL_assembly_NODE_467_length_36970_cov_4.339076,ocean
GOV_Station18_DCM_ALL_assembly_NODE_253_length_34886_cov_3.631162,ocean
EV_7000000231_SRS014613_WUGC_scaffold_26364,other
EV_7000000185_SRS017120_Baylor_scaffold_64033,other
GOV_Station102_DCM_ALL_assembly_NODE_1288_length_17333_cov_2.731508,ocean
biochar_3478,agsoil
GOV_Station48_SUR_ALL_assembly_NODE_1138_length_12449_cov_6.357350,ocean
EV_3300001450_JGI24006J15134_10002523,other
GOV_Station155_DCM_ALL_assembly_NODE_797_length_57267_cov_4.428424,ocean
EV_7000000007_SRS017139_Baylor_scaffold_107020,other
4_RHIZ_ALM_S19_7076,agsoil
EV_3300002466_JGI10211J34971_10003807,other
GOV_Station201_MES_ALL_assembly_NODE_5654_length_11530_cov_2.492113,ocean
RR_6_8_frac_24494,agsoil
coutinho_2020_Baikal-summer-20m-C474,lake
coutinho_2020_Baikal-BG-methane-390m-C1116,lake
vik_2020_St17_scm_NODE_284_length_29898_cov_96.111651,ocean
vik_2020_St18_uomzD_NODE_396_length_29439_cov_4.786312,ocean
coutinho_2020_Baikal-BG-methane-300m-C1682,lake
coutinho_2020_BA1250-C5356,lake
coutinho_2020_BA1250-C6078,lake
coutinho_2020_BA1250-C18119,lake
coutinho_2020_Baikal-summer-5m-C158,lake
coutinho_2020_BA1350-5kb-C4051,lake
vik_2020_St14_uomzD_NODE_581_length_23910_cov_7.248082,ocean
coutinho_2020_BA1250-C8330,lake
coutinho_2020_BA1350-5kb-C10762,lake
coutinho_2020_Baikal-summer-20m-C2693,lake
coutinho_2020_Baikal-summer-5m-C3512,lake
coutinho_2020_BA1250-C13395,lake
coutinho_2020_Baikkal20m-C2971,lake
coutinho_2020_Baikkal20m-C3076,lake
coutinho_2020_Baikal-summer-1250m-C7532,lake
coutinho_2020_BA1250-C19875,lake
coutinho_2020_Baikal-BG-methane-390m-C347,lake
vik_2020_St16_oxy_NODE_365_length_36735_cov_9.922219,ocean
coutinho_2020_BA1350-5kb-C3035,lake
coutinho_2020_Baikal-summer-5m-C948,lake
li_2021_k141_1544377_length_28356_cov_16.9164,ocean
coutinho_2020_Baikal-summer-20m-C1669,lake
coutinho_2020_BA1350-5kb-C9919,lake
coutinho_2020_Baikal-summer-1250m-C5666,lake
coutinho_2020_Baikal-BG-methane-390m-C4602,lake
vik_2020_St16_oxyB_NODE_1692_length_10350_cov_6.092278,ocean
martins2018_Contig_1063230,wetland
coutinho_2020_Baikal-BG-methane-390m-C5794,lake
Hopland_2021_Santos_V05_VIR_S469_L004_10961,natsoil
Hopland_2021_Santos_V12_VIR_S444_L004_21195,natsoil
Hopland_2021_Santos_V15_VIR_S452_L004_69705,natsoil
almond_CA_BU_D2_MACV_637,agsoil
almond_CA_BU_H1_WLV_11205,agsoil
almond_CA_BU_H1_WLV_58077,agsoil
almond_CA_BU_H2_MACV_50430,agsoil
almond_CA_BU_H2_MAV_52083,agsoil
almond_CA_BU_H2_WLV_26624,agsoil
almond_CA_BU_H3_MACV_28574,agsoil
almond_CA_BU_H3_MAV_17480,agsoil
almond_CA_RHIZ_D1_MACV_16957,agsoil
almond_CA_RHIZ_H1_WLV_22275,agsoil
almond_CA_RHIZ_H2_MACV_12783,agsoil
almond_CA_RHIZ_H2_WLV_2593,agsoil
BB_2021_DP1_T2_B_62110,natsoil
BB_2021_DP2_T1_B_26072,natsoil
BB_2021_HC2_T1_V_13168,natsoil
BB_2021_HC2_T3_V_17047,natsoil
RR_2018_RR231July_vir_S32_L001_virfinder_147,agsoil
RR_2018_RR451July_vir_S10_L001_virfinder_645,agsoil
RR_2018_RR641Oct_vir_S1_L001_virfinder_1086,agsoil
RR_2018_RR642July_vir_S5_L001_virfinder_1069,agsoil
RR_2018_RR642July_vir_S5_L001_virfinder_641,agsoil
RR_tom_rhizo_2021_14C1BT1_44429,agsoil
RR_tom_rhizo_2021_14C1RT1_2361,agsoil
RR_tom_rhizo_2021_14C1RT2_27544,agsoil
RR_tom_rhizo_2021_14C1RT3_13561,agsoil
RR_tom_rhizo_2021_14C2RT3_81502,agsoil
RR_tom_rhizo_2021_14CBT0_58733,agsoil
RR_tom_rhizo_2021_14CBT0_62654,agsoil
RR_tom_rhizo_2021_14T1BT1_61883,agsoil
RR_tom_rhizo_2021_55C1BT1_17017,agsoil
RR_tom_rhizo_2021_55C1BT1_35506,agsoil
RR_tom_rhizo_2021_55C1RT3_25304,agsoil
RR_tom_rhizo_2021_55C2BT1_3402,agsoil
RR_tom_rhizo_2021_55T1RT1_48384,agsoil
RR_tom_rhizo_2021_55T2BT1_47176,agsoil
RR_tom_rhizo_2021_55T2BT2_44148,agsoil
RR_tom_rhizo_2021_55T2BT3_8700,agsoil
RR_tom_rhizo_2021_55T2RT2_94261,agsoil
RR_tom_rhizo_2021_78C1RT1_43704,agsoil
RR_tom_rhizo_2021_78C2RT1_62238,agsoil
RR_tom_rhizo_2021_78CBT0_25326,agsoil
RR_tom_rhizo_2021_78T1BT1_33044,agsoil
RR_tom_rhizo_2021_78T1BT1_35480,agsoil
RR_tom_rhizo_2021_78T1BT1_37871,agsoil
RR_tom_rhizo_2021_78T2RT1_49932,agsoil
RR_tom_rhizo_2021_78T2RT1_88810,agsoil
RR_tom_rhizo_2021_78T2RT2_101560,agsoil
RR_tom_rhizo_2021_78T2RT2_63116,agsoil
RR_tom_rhizo_2021_78TBT0_10623,agsoil
roux2015_vdm_Gammaproteobacteria_gi_545244392_1624299_Uncultured_unclassified_Lambda-like_viruses,other
GOV_Station210_SUR_ALL_assembly_NODE_12145_length_10824_cov_8.233541,ocean
GOV_Station124_MXL_ALL_assembly_NODE_1241_length_18283_cov_3.486614,ocean
GOV_Station155_MES_ALL_assembly_NODE_6995_length_15457_cov_13.236593,ocean
GOV_Station155_MES_ALL_assembly_NODE_8168_length_13733_cov_9.194327,ocean
GOV_Station180_SUR_ALL_assembly_NODE_12043_length_11043_cov_27.996997,ocean
GOV_Station85_MES_COMBINED_FINAL_NODE_5735_length_10932_cov_4.430450,ocean
citrus_rhizo_DVF_SPBE_rhizo_2392,agsoil
GOV_Station125_SUR_ALL_assembly_NODE_966_length_19702_cov_9.314043,ocean
GOV_Station189_MES_ALL_assembly_NODE_5442_length_16156_cov_2.625986,ocean
2_RHIZ_ALM_S17_3734,agsoil
GOV_Station37_MES_COMBINED_FINAL_NODE_4401_length_10990_cov_11.111660,ocean
GOV_Station85_MES_COMBINED_FINAL_NODE_554_length_45099_cov_6.305701,ocean
tomato_rhizo_GH_970,natsoil
RR_6_8_frac_6673,agsoil
GOV_Station78_DCM_ALL_assembly_NODE_1609_length_16307_cov_25.198560,ocean
roux2019_Palsa_VIRSorter_contig_286665_gene_3_gene_12_1053_16944_cat_4,peat
GOV_Station168_IZZ_ALL_assembly_NODE_2033_length_38499_cov_47.393429,ocean
2_RHIZ_ALM_S17_80,agsoil
2_RHIZ_ALM_S17_4262,agsoil
GOV_Station72_DCM_ALL_assembly_NODE_1933_length_11779_cov_3.004094,ocean
GOV_Station155_DCM_ALL_assembly_NODE_7860_length_11302_cov_12.117187,ocean
EV_3300003621_JGI26083J51738_10002230,other
4_RHIZ_ALM_S19_7367,agsoil
biochar_495,agsoil
3_RHIZ_ALM_S18_4811,agsoil
GOV_Station70_MES_COMBINED_FINAL_NODE_1671_length_33884_cov_7.672057,ocean
EV_7000000649_SRS047634_LANL_scaffold_140685,other
EV_7000000599_SRS019022_WUGC_scaffold_65891,other
RR_6_8_frac_8928,agsoil
EV_2061766007_rumenHiSeq_NODE_1824754_len_121175_cov_10_156831,other
biochar_469,agsoil
GOV_Station158_DCM_ALL_assembly_NODE_2216_length_30848_cov_28.902575,ocean
GOV_Station68_MES_COMBINED_FINAL_NODE_1790_length_26515_cov_5.466969,ocean
GOV_Station111_MES_DO_NOT_POOL_NODE_1758_length_24030_cov_4.320042,ocean
GOV_Station111_DCM_ALL_assembly_NODE_1636_length_15666_cov_3.768048,ocean
GOV_Station124_MXL_ALL_assembly_NODE_7_length_161545_cov_4.434058,ocean
roux2019_Palsa_VIRSorter_contig_3228786_gene_48_gene_147_25729_99006_cat_5,peat
GOV_Station78_DCM_ALL_assembly_NODE_565_length_29645_cov_8.001487,ocean
EV_3300001349_JGI20160J14292_10001964,other
GOV_Station188_DCM_ALL_assembly_NODE_7970_length_10876_cov_3.101100,ocean
1_BU_ALM_S14_1330,agsoil
roux2019_B_Mid_2016_NODE_119_length_52552_cov_16_012239,peat
GOV_Station158_MES_ALL_assembly_NODE_1884_length_35842_cov_18.122139,ocean
EV_3300001472_JGI24004J15324_10000309,other
GOV_Station201_MES_ALL_assembly_NODE_3396_length_16696_cov_9.744547,ocean
GOV_Station111_MES_COMBINED_FINAL_NODE_3746_length_14506_cov_3.960280,ocean
GOV_Station68_MES_COMBINED_FINAL_NODE_4209_length_14393_cov_6.859883,ocean
EV_7000000187_SRS022609_Baylor_scaffold_14461,other
tomato_rhizo_GH_1292,natsoil
1_BU_ALM_S14_2716,agsoil
GOV_Station208_SUR_ALL_assembly_NODE_5442_length_10118_cov_4.089635,ocean
GOV_Station58_DCM_ALL_assembly_NODE_35_length_60799_cov_4.807965,ocean
GOV_Station125_SUR_ALL_assembly_NODE_358_length_37706_cov_3.974928,ocean
EV_3300003413_JGI25922J50271_10000055,other
EV_3300001450_JGI24006J15134_10000547,other
GOV_Station64_MES_COMBINED_FINAL_NODE_2402_length_21800_cov_6.770476,ocean
GOV_Station82_SUR_COMBINED_FINAL_NODE_1779_length_20179_cov_67.344862,ocean
GOV_Station158_DCM_ALL_assembly_NODE_6891_length_12741_cov_140.035472,ocean
RR_6_8_frac_23426,agsoil
2_RHIZ_ALM_S17_260,agsoil
EV_3300000553_TBL_comb47_HYPODRAFT_10000951,other
GOV_Station65_DCM_ALL_assembly_NODE_462_length_37083_cov_4.273172,ocean
EV_3300002641_loc_107400907,other
EV_7000000167_SRS051378_LANL_scaffold_30581,other
tomato_rhizo_GH_1630,natsoil
GOV_Station100_DCM_ALL_assembly_NODE_1463_length_15859_cov_66.708112,ocean
GOV_Station123_MXL_ALL_assembly_NODE_3362_length_10892_cov_65.806404,ocean
4_RHIZ_ALM_S19_2938,agsoil
1_BU_ALM_S14_922,agsoil
GOV_Station85_MES_COMBINED_FINAL_NODE_1641_length_23588_cov_14.080185,ocean
EV_3300001450_JGI24006J15134_10000763,other
GOV_Station194_SUR_ALL_assembly_NODE_3366_length_13841_cov_6.651023,ocean
4_RHIZ_ALM_S19_1112,agsoil
EV_3300001460_JGI24003J15210_10001132,other
roux2019_Palsa_VIRSorter_contig_220396_cat_2,peat
GOV_Station82_SUR_COMBINED_FINAL_NODE_4150_length_10750_cov_30.345021,ocean
EV_3300001743_JGI24515J20084_1000058,other
RR_6_8_frac_8939,agsoil
GOV_Station210_MES_ALL_assembly_NODE_634_length_65908_cov_12.988034,ocean
GOV_Station158_DCM_ALL_assembly_NODE_1143_length_49178_cov_17.361318,ocean
roux2019_F_Sur_2017_B_NODE_1194_length_24018_cov_3_091586,peat
EV_3300002231_KVRMV2_100037980,other
GOV_Station155_DCM_ALL_assembly_NODE_5519_length_15077_cov_4.847357,ocean
GOV_Station180_ZZZ_ALL_assembly_NODE_5736_length_13281_cov_2.874868,ocean
GOV_Station70_SUR_ALL_assembly_NODE_2552_length_11660_cov_3.045067,ocean
GOV_Station30_DCM_ALL_assembly_NODE_1934_length_11520_cov_19.972176,ocean
GOV_Station30_DCM_ALL_assembly_NODE_53_length_86578_cov_26.097731,ocean
GOV_Station37_MES_COMBINED_FINAL_NODE_4030_length_11784_cov_3.301645,ocean
EV_3300002519_JGI25130J35507_1000038,other
EV_2061766007_rumenHiSeq_NODE_4162808_len_34652_cov_1_000000,other
EV_3300003412_JGI25912J50252_10000056,other
EV_7000000411_SRS042984_LANL_scaffold_17847,other
RR_6_8_frac_4558,agsoil
GOV_Station70_MES_ALL_assembly_NODE_1412_length_14968_cov_3.798766,ocean
EV_3300002482_JGI25127J35165_1000533,other
GOV_Station137_MES_COMBINED_FINAL_NODE_3106_length_21187_cov_3.628620,ocean
GOV_Station155_MES_ALL_assembly_NODE_9871_length_11855_cov_26.280847,ocean
EV_3300001450_JGI24006J15134_10001899,other
RR_6_8_frac_1903,agsoil
GOV_Station189_MES_ALL_assembly_NODE_1196_length_39593_cov_7.507790,ocean
GOV_Station189_MES_ALL_assembly_NODE_3556_length_21412_cov_3.309594,ocean
GOV_Station158_MES_ALL_assembly_NODE_4767_length_17535_cov_14.036156,ocean
EV_3300002483_JGI25132J35274_1000274,other
GOV_Station180_SUR_ALL_assembly_NODE_9763_length_13085_cov_6.208289,ocean
vik_2020_St17_scm_NODE_60_length_64082_cov_59.405798,ocean
vik_2020_St07_oxy_NODE_119_length_60467_cov_9.581788,ocean
li_2021_k141_1069119_length_47716_cov_129.0349,ocean
coutinho_2020_BA1350-5kb-C2457,lake
coutinho_2020_Baikal-summer-1250m-C1060,lake
coutinho_2020_Baikal-BG-methane-390m-C1806,lake
coutinho_2020_Baikal-summer-20m-C1884,lake
vik_2020_St16_oxy_NODE_1151_length_17994_cov_90.829143,ocean
coutinho_2020_Baikal-summer-1250m-C4318,lake
vik_2020_St07_oxy_NODE_1205_length_15130_cov_6.418441,ocean
coutinho_2020_BA1350-5kb-C11969,lake
coutinho_2020_Baikal-BG-methane-390m-C4482,lake
coutinho_2020_BA1250-C13748,lake
coutinho_2020_Baikal-summer-5m-C5804,lake
coutinho_2020_Baikal-BG-methane-300m-C6581,lake
coutinho_2020_Baikkal5m-C3818,lake
li_2021_k141_5732941_length_41841_cov_23.2475,ocean
coutinho_2020_BA1350-5kb-C3493,lake
coutinho_2020_Baikal-summer-1250m-C2465,lake
coutinho_2020_Baikkal20m-C1016,lake
vik_2020_St07_oxy_NODE_731_length_21248_cov_7.617374,ocean
coutinho_2020_BA1250-C7717,lake
vik_2020_St17_uomz_NODE_341_length_17473_cov_28.336261,ocean
vik_2020_St17_omz_NODE_387_length_17020_cov_5.556734,ocean
coutinho_2020_BA1250-C11266,lake
coutinho_2020_BA1350-5kb-C11795,lake
coutinho_2020_BA1350-5kb-C14520,lake
coutinho_2020_Baikal-BG-methane-390m-C5695,lake
vik_2020_St17_oxy_NODE_1934_length_11026_cov_6.458299,ocean
coutinho_2020_Baikal-summer-1350m-C722,lake
vik_2020_St18_uomzD_NODE_998_length_17801_cov_8.486363,ocean
coutinho_2020_Baikal-summer-1250m-C4294,lake
vik_2020_St14_oxy_NODE_118_length_51933_cov_7.395755,ocean
coutinho_2020_BA1250-C5564,lake
myriam_2020_VIRSorter_NODE_262_length_19235_cov_5_13936-cat_2,lake
coutinho_2020_Baikal-summer-1250m-C4173,lake
coutinho_2020_Baikal-BG-methane-390m-C3710,lake
coutinho_2020_BA1350-5kb-C11523,lake
coutinho_2020_BA1250-C12206,lake
coutinho_2020_Baikkal5m-C2618,lake
coutinho_2020_Baikal-BG-methane-300m-C5642,lake
coutinho_2020_BA1250-C17496Hopland_2021_Santos_V23_VIR_S456_L004_39747,lake
Hopland_2021_Santos_V32_VIR_S442_L004_4848,natsoil
almond_CA_BU_D2_MACV_52971,agsoil
almond_CA_BU_D3_MACV_3152,agsoil
almond_CA_BU_D3_MACV_38518,agsoil
almond_CA_BU_D3_MACV_6501,agsoil
almond_CA_BU_H1_MAV_6326,agsoil
almond_CA_BU_H1_WLV_13529,agsoil
almond_CA_BU_H2_MACV_49609,agsoil
almond_CA_BU_H3_ESCV_13726,agsoil
almond_CA_BU_H3_MACV_19848,agsoil
almond_CA_BU_H3_MACV_28400,agsoil
almond_CA_BU_H3_MACV_3415,agsoil
almond_CA_BU_H3_MACV_43498,agsoil
almond_CA_BU_H3_MAV_68085,agsoil
almond_CA_BU_H3_WLV_27463,agsoil
almond_CA_RHIZ_D3_MACV_2507,agsoil
almond_CA_RHIZ_D3_MACV_29871,agsoil
almond_CA_RHIZ_D3_MACV_48101,agsoil
almond_CA_RHIZ_H1_MACV_5445,agsoil
almond_CA_RHIZ_H1_MAV_53728,agsoil
almond_CA_RHIZ_H2_MACV_20839,agsoil
almond_CA_RHIZ_H2_WLV_6398,agsoil
almond_CA_RHIZ_H3_ESCV_28028,agsoil
almond_CA_RHIZ_H3_WLV_11960,agsoil
BB_2021_BMLF2_T3_V_632,natsoil
BB_2021_BMLS1_T3_V_25222,natsoil
BB_2021_BMLS3_T1_V_18935,natsoil
RR_2018_RR132July_vir_S9_L001_virfinder_656,agsoil
RR_2018_RR231Oct_Bulk_S40_L001_virfinder_12,agsoil
RR_2018_RR451July_vir_S10_L001_virsorter_1003,agsoil
RR_2018_RR451July_vir_S10_L001_virsorter_797,agsoil
RR_2018_RR682Oct_vir_S8_L001_virsorter_20,agsoil
RR_2018_RR891July_vir_S2_L001_virsorter_177,agsoil
RR_tom_rhizo_2021_14C2RT3_51029,agsoil
RR_tom_rhizo_2021_14C2RT3_56819,agsoil
RR_tom_rhizo_2021_14T1RT3_103829,agsoil
RR_tom_rhizo_2021_14T2RT1_32135,agsoil
RR_tom_rhizo_2021_14T2RT2_42842,agsoil
RR_tom_rhizo_2021_55C1BT1_41041,agsoil
RR_tom_rhizo_2021_55C2RT1_64915,agsoil
RR_tom_rhizo_2021_55C2RT2_100940,agsoil
RR_tom_rhizo_2021_55C2RT2_16282,agsoil
RR_tom_rhizo_2021_55C2RT2_80252,agsoil
RR_tom_rhizo_2021_55C2RT3_78165,agsoil
RR_tom_rhizo_2021_55T2BT2_28651,agsoil
RR_tom_rhizo_2021_55T2RT1_53253,agsoil
RR_tom_rhizo_2021_78C1RT3_14128,agsoil
RR_tom_rhizo_2021_78T1BT1_50964,agsoil
RR_tom_rhizo_2021_78T2BT2_49350,agsoil
RR_6_8_frac_2519,agsoil
1_RHIZ_ALM_S16_5817,agsoil
GOV_Station72_DCM_ALL_assembly_NODE_1008_length_18044_cov_2.996831,ocean
2_RHIZ_ALM_S17_1223,agsoil
1_BU_ALM_S14_6686,agsoil
EV_7000000417_C2692090,other
GOV_Station70_SUR_ALL_assembly_NODE_2503_length_11802_cov_4.251213,ocean
GOV_Station123_MXL_ALL_assembly_NODE_3100_length_11616_cov_2.599343,ocean
GOV_Station33_SUR_ALL_assembly_NODE_2371_length_10850_cov_2.441964,ocean
EV_7000000633_SRS015065_WUGC_scaffold_39925,other
GOV_Station137_MES_COMBINED_FINAL_NODE_2435_length_25268_cov_3.444691,ocean
EV_7000000526_SRS019397_WUGC_scaffold_5081,other
EV_3300000153_SI39nov09_135mDRAFT_c1000263,other
GOV_Station122_DCM_ALL_assembly_NODE_1394_length_16568_cov_4.731484,ocean
GOV_Station168_DCM_ALL_assembly_NODE_6116_length_16176_cov_3.054897,ocean
GOV_Station201_DCM_ALL_assembly_NODE_7573_length_10950_cov_2.972006,ocean
GOV_Station194_SUR_ALL_assembly_NODE_5152_length_10541_cov_9.556075,ocean
roux2019_F_Sur_2017_B_NODE_295_length_56697_cov_11_128529-circular,peat
1_RHIZ_ALM_S16_2745,agsoil
SPRUCE_viral_seq_751,peat
GOV_Station23_DCM_ALL_assembly_NODE_405_length_27200_cov_6.618125,ocean
GOV_Station201_SUR_ALL_assembly_NODE_2341_length_23381_cov_5.952928,ocean
GOV_Station64_MES_COMBINED_FINAL_NODE_3973_length_15258_cov_4.516674,ocean
GOV_Station102_DCM_ALL_assembly_NODE_1888_length_13512_cov_3.081742,ocean
GOV_Station64_MES_COMBINED_FINAL_NODE_5168_length_12617_cov_9.594332,ocean
roux2019_F_Sur_2017_B_NODE_3275_length_10067_cov_2_854994,peat
EV_7000000584_SRS049318_LANL_scaffold_185700,other
GOV_Station210_SUR_ALL_assembly_NODE_4027_length_25645_cov_73.494959,ocean
GOV_Station155_MES_ALL_assembly_NODE_9983_length_11765_cov_56.085653,ocean
EV_3300002488_JGI25128J35275_1000574,other
GOV_Station34_DCM_ALL_assembly_NODE_2366_length_11068_cov_6.818760,ocean
4_RHIZ_ALM_S19_3507,agsoil
GOV_Station189_DCM_ALL_assembly_NODE_3863_length_15437_cov_3.164153,ocean
GOV_Station137_MES_DO_NOT_POOL_NODE_6392_length_11201_cov_10.000807,ocean
GOV_7037.1.59410.ACACG_Malaspina_NODE_1529_length_10692_cov_3.370984,ocean
GOV_Station68_MES_DO_NOT_POOL_NODE_2308_length_20849_cov_5.672935,ocean
GOV_Station68_SUR_ALL_assembly_NODE_1546_length_18229_cov_3.705073,ocean
GOV_Station37_MES_COMBINED_FINAL_NODE_3894_length_12103_cov_14.958001,ocean
GOV_Station189_MES_ALL_assembly_NODE_8556_length_11758_cov_125.502692,ocean
GOV_Station111_MES_DO_NOT_POOL_NODE_5863_length_10599_cov_3.729325,ocean
GOV_Station155_MES_ALL_assembly_NODE_245_length_173273_cov_43.494608-0to145973-prophage,ocean
roux2019_B_Deep_2017_NODE_161_length_85412_cov_18_982278,peat
tomato_rhizo_GH_2181,natsoil
EV_3300002835_B570J40625_100007927,other
1_BU_ALM_S14_5113,agsoil
GOV_Station22_SUR_ALL_assembly_NODE_997_length_22081_cov_18.053982,ocean
GOV_Station70_SUR_ALL_assembly_NODE_1289_length_18818_cov_17.424399,ocean
GOV_Station138_DCM_ALL_assembly_NODE_856_length_14236_cov_12.667231,ocean
GOV_Station22_SUR_ALL_assembly_NODE_2717_length_12187_cov_4.858144,ocean
GOV_Station158_DCM_ALL_assembly_NODE_7354_length_12050_cov_5.534473,ocean
GOV_Station178_SUR_ALL_assembly_NODE_8374_length_11279_cov_3.224163,ocean
EV_7000000298_SRS016569_Baylor_scaffold_42616,other
tomato_rhizo_GH_705,natsoil
GOV_Station85_MES_COMBINED_FINAL_NODE_3243_length_15576_cov_2.801752,ocean
RR_6_8_frac_8577,agsoil
GOV_Station180_ZZZ_ALL_assembly_NODE_1704_length_33067_cov_4.384254,ocean
GOV_Station158_SUR_ALL_assembly_NODE_5515_length_16914_cov_5.554719,ocean
GOV_Station125_SUR_ALL_assembly_NODE_1257_length_15953_cov_3.863631,ocean
natural_reserves_2019_McL_3_2_S13_170,natsoil
GOV_Station201_DCM_ALL_assembly_NODE_599_length_49169_cov_3.689478,ocean
GOV_Station85_MES_COMBINED_FINAL_NODE_1206_length_28399_cov_21.656788,ocean
GOV_Station188_SUR_ALL_assembly_NODE_2285_length_26131_cov_28.389170,ocean
GOV_Station111_MES_COMBINED_FINAL_NODE_3592_length_14898_cov_21.471131,ocean
GOV_Station125_SUR_ALL_assembly_NODE_1875_length_11500_cov_2.717606,ocean
1_BU_ALM_S14_4705,agsoil
GOV_Station137_MES_COMBINED_FINAL_NODE_1871_length_30797_cov_5.890606,ocean
GOV_Station64_MES_COMBINED_FINAL_NODE_2356_length_22107_cov_6.218257,ocean
EV_3300003523_DRAFT_10003148,other
GOV_Station158_DCM_ALL_assembly_NODE_7169_length_12332_cov_37.016454,ocean
GOV_Station76_DCM_ALL_assembly_NODE_3118_length_10989_cov_3.017560,ocean
roux2015_vdm_Gammaproteobacteria_gi_476380825_678521__Uncultured_Viruses,other
GOV_Station168_SUR_ALL_assembly_NODE_2653_length_28068_cov_28.827937,ocean
biochar_1484,agsoil
4_RHIZ_ALM_S19_889,agsoil
1_BU_ALM_S14_4469,agsoil
GOV_Station85_DCM_COMBINED_FINAL_NODE_2061_length_19897_cov_30.970567,ocean
3_RHIZ_ALM_S18_3408,agsoil
